"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid_confirmed_per_100k","total_adm_all_covid_confirmed_past_7days","total_adm_all_covid_confirmed_past_7days_per_100k","sum_adm_all_covid_confirmed","avg_total_patients_hospitalized_covid_confirmed","avg_percent_inpatient_beds_occupied_covid_confirmed","abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed","avg_percent_staff_icu_beds_covid","abs_chg_avg_percent_staff_icu_beds_covid"
"2020-08-08","LA","163.14","-28.71","1,142.00","24.57","1,317.00","27.43","0.21","-0.09","15.24","0.41"
"2020-08-15","LA","143.57","-12.00","1,005.00","21.62","2,322.00","621.14","4.73","4.53","14.48","-0.76"
"2020-08-22","LA","123.00","-14.33","861.00","18.52","3,183.00","1,025.86","7.97","3.24","13.10","-1.38"
"2020-08-29","LA","90.71","-26.25","635.00","13.66","3,818.00","844.71","6.64","-1.33","10.15","-2.94"
"2020-09-05","LA","79.29","-12.60","555.00","11.94","4,373.00","762.14","6.15","-0.49","9.93","-0.23"
"2020-09-12","LA","89.57","12.97","627.00","13.49","5,000.00","654.00","5.29","-0.86","8.82","-1.11"
"2020-09-19","LA","80.14","-10.53","561.00","12.07","5,561.00","576.86","4.64","-0.64","7.49","-1.33"
"2020-09-26","LA","70.86","-11.59","496.00","10.67","6,057.00","527.71","4.24","-0.40","6.47","-1.02"
"2020-10-03","LA","64.29","-9.27","450.00","9.68","6,507.00","510.29","4.05","-0.19","6.11","-0.36"
"2020-10-10","LA","85.71","33.33","600.00","12.91","7,107.00","513.71","4.06","0.02","5.94","-0.18"
"2020-10-17","LA","79.71","-7.00","558.00","12.00","7,665.00","499.71","3.98","-0.09","6.15","0.21"
"2020-10-24","LA","100.43","25.99","703.00","15.12","8,368.00","529.14","4.20","0.22","6.31","0.16"
"2020-10-31","LA","70.86","-29.45","496.00","10.67","8,864.00","536.57","4.27","0.07","7.25","0.94"
"2020-11-07","LA","86.71","22.38","607.00","13.06","9,471.00","552.00","4.40","0.13","7.47","0.22"
"2020-11-14","LA","95.00","9.56","665.00","14.30","10,136.00","607.29","4.82","0.42","6.35","-1.12"
"2020-11-21","LA","132.43","39.40","927.00","19.94","11,063.00","800.29","6.33","1.51","9.57","3.22"
"2020-11-28","LA","152.86","15.43","1,070.00","23.02","12,133.00","962.43","7.63","1.30","11.22","1.66"
"2020-12-05","LA","181.43","18.69","1,270.00","27.32","13,403.00","1,172.71","9.30","1.67","13.63","2.41"
"2020-12-12","LA","195.14","7.56","1,366.00","29.38","14,769.00","1,360.43","10.76","1.47","16.07","2.44"
"2020-12-19","LA","185.29","-5.05","1,297.00","27.90","16,066.00","1,380.57","10.89","0.13","16.32","0.25"
"2020-12-26","LA","187.29","1.08","1,311.00","28.20","17,377.00","1,424.71","11.25","0.36","16.83","0.51"
"2021-01-02","LA","232.14","23.95","1,625.00","34.96","19,002.00","1,556.86","12.34","1.09","17.67","0.84"
"2021-01-09","LA","266.14","14.65","1,863.00","40.07","20,865.00","1,839.29","14.21","1.87","17.71","0.04"
"2021-01-16","LA","224.43","-15.67","1,571.00","33.79","22,436.00","1,834.71","14.16","-0.05","18.13","0.41"
"2021-01-23","LA","190.86","-14.96","1,336.00","28.74","23,772.00","1,631.29","12.56","-1.60","16.50","-1.63"
"2021-01-30","LA","160.43","-15.94","1,123.00","24.16","24,895.00","1,411.71","10.95","-1.61","14.17","-2.33"
"2021-02-06","LA","130.29","-18.79","912.00","19.62","25,807.00","1,173.57","9.08","-1.87","12.51","-1.66"
"2021-02-13","LA","106.29","-18.42","744.00","16.00","26,551.00","922.00","7.16","-1.92","10.17","-2.34"
"2021-02-20","LA","79.00","-25.67","553.00","11.90","27,104.00","746.71","5.85","-1.31","8.28","-1.89"
"2021-02-27","LA","75.71","-4.16","530.00","11.40","27,634.00","618.00","4.85","-1.00","6.78","-1.50"
"2021-03-06","LA","67.29","-11.13","471.00","10.13","28,105.00","526.14","4.12","-0.73","6.17","-0.61"
"2021-03-13","LA","54.71","-18.68","383.00","8.24","28,488.00","463.00","3.59","-0.52","5.26","-0.91"
"2021-03-20","LA","43.86","-19.84","307.00","6.60","28,795.00","380.00","2.97","-0.62","4.96","-0.30"
"2021-03-27","LA","44.29","0.98","310.00","6.67","29,105.00","355.57","2.77","-0.20","4.54","-0.42"
"2021-04-03","LA","45.71","3.23","320.00","6.88","29,425.00","307.29","2.40","-0.37","3.88","-0.66"
"2021-04-10","LA","41.43","-9.38","290.00","6.24","29,715.00","255.71","2.00","-0.41","3.53","-0.35"
"2021-04-17","LA","51.14","23.45","358.00","7.70","30,073.00","281.43","2.19","0.19","3.26","-0.27"
"2021-04-24","LA","42.57","-16.76","298.00","6.41","30,371.00","293.86","2.28","0.09","3.61","0.35"
"2021-05-01","LA","46.86","10.07","328.00","7.06","30,699.00","277.00","2.15","-0.13","3.62","0.02"
"2021-05-08","LA","49.57","5.79","347.00","7.46","31,046.00","293.43","2.26","0.11","2.99","-0.64"
"2021-05-15","LA","50.29","1.44","352.00","7.57","31,398.00","275.00","2.14","-0.13","2.86","-0.12"
"2021-05-22","LA","44.57","-11.36","312.00","6.71","31,710.00","258.14","2.01","-0.12","2.68","-0.18"
"2021-05-29","LA","50.71","13.78","355.00","7.64","32,065.00","246.86","1.93","-0.08","2.60","-0.08"
"2021-06-05","LA","46.29","-8.73","324.00","6.97","32,389.00","261.14","2.04","0.11","3.24","0.64"
"2021-06-12","LA","40.71","-12.04","285.00","6.13","32,674.00","251.86","1.96","-0.08","3.20","-0.03"
"2021-06-19","LA","36.71","-9.82","257.00","5.53","32,931.00","242.14","1.88","-0.07","3.05","-0.15"
"2021-06-26","LA","43.57","18.68","305.00","6.56","33,236.00","236.29","1.85","-0.03","3.16","0.11"
"2021-07-03","LA","45.14","3.61","316.00","6.80","33,552.00","247.00","1.93","0.08","2.92","-0.24"
"2021-07-10","LA","65.00","43.99","455.00","9.79","34,007.00","317.86","2.49","0.56","3.50","0.58"
"2021-07-17","LA","99.14","52.53","694.00","14.93","34,701.00","466.00","3.66","1.16","4.77","1.27"
"2021-07-24","LA","179.29","80.84","1,255.00","27.00","35,956.00","844.57","6.66","3.00","7.88","3.11"
"2021-07-31","LA","270.71","51.00","1,895.00","40.76","37,851.00","1,504.00","12.50","5.84","15.63","7.75"
"2021-08-07","LA","384.43","42.01","2,691.00","57.89","40,542.00","2,154.57","18.15","5.66","21.46","5.84"
"2021-08-14","LA","399.86","4.01","2,799.00","60.21","43,341.00","2,662.71","22.41","4.26","25.64","4.17"
"2021-08-21","LA","349.14","-12.68","2,444.00","52.57","45,785.00","2,745.57","23.13","0.72","27.16","1.52"
"2021-08-28","LA","270.71","-22.46","1,895.00","40.76","47,680.00","2,523.14","21.32","-1.81","31.89","4.73"
"2021-09-04","LA","200.86","-25.80","1,406.00","30.24","49,086.00","2,108.43","18.32","-3.00","30.61","-1.28"
"2021-09-11","LA","164.00","-18.35","1,148.00","24.69","50,234.00","1,695.29","14.83","-3.49","25.65","-4.96"
"2021-09-18","LA","143.29","-12.63","1,003.00","21.58","51,237.00","1,306.57","11.67","-3.16","20.39","-5.26"
"2021-09-25","LA","102.71","-28.32","719.00","15.47","51,956.00","1,027.00","9.03","-2.64","15.66","-4.73"
"2021-10-02","LA","74.14","-27.82","519.00","11.16","52,475.00","785.29","6.87","-2.16","11.88","-3.78"
"2021-10-09","LA","58.43","-21.19","409.00","8.80","52,884.00","557.86","4.92","-1.94","9.15","-2.73"
"2021-10-16","LA","51.57","-11.74","361.00","7.77","53,245.00","439.57","3.85","-1.07","7.07","-2.08"
"2021-10-23","LA","43.14","-16.34","302.00","6.50","53,547.00","342.43","2.99","-0.87","5.17","-1.90"
"2021-10-30","LA","30.57","-29.14","214.00","4.60","53,761.00","292.29","2.57","-0.42","4.50","-0.67"
"2021-11-06","LA","27.71","-9.35","194.00","4.17","53,955.00","225.00","1.99","-0.58","3.79","-0.71"
"2021-11-13","LA","26.43","-4.64","185.00","3.98","54,140.00","211.86","1.86","-0.13","3.70","-0.09"
"2021-11-20","LA","29.43","11.35","206.00","4.43","54,346.00","192.71","1.68","-0.18","3.39","-0.31"
"2021-11-27","LA","30.71","4.37","215.00","4.62","54,561.00","190.29","1.68","-0.00","3.59","0.19"
"2021-12-04","LA","32.43","5.58","227.00","4.88","54,788.00","200.29","1.76","0.07","3.68","0.10"
"2021-12-11","LA","28.29","-12.78","198.00","4.26","54,986.00","198.57","1.74","-0.02","2.99","-0.69"
"2021-12-18","LA","32.86","16.16","230.00","4.95","55,216.00","188.00","1.64","-0.10","2.84","-0.14"
"2021-12-25","LA","73.00","122.17","511.00","10.99","55,727.00","274.29","2.43","0.79","3.40","0.55"
"2022-01-01","LA","166.86","128.57","1,168.00","25.12","56,895.00","686.71","6.12","3.69","6.16","2.76"
"2022-01-08","LA","280.71","68.24","1,965.00","42.27","58,860.00","1,297.57","11.41","5.29","10.44","4.28"
"2022-01-15","LA","319.57","13.84","2,237.00","48.12","61,097.00","1,866.43","16.18","4.77","17.41","6.96"
"2022-01-22","LA","304.14","-4.83","2,129.00","45.80","63,226.00","2,004.43","17.30","1.12","18.43","1.02"
"2022-01-29","LA","280.00","-7.94","1,960.00","42.16","65,186.00","1,893.71","16.18","-1.12","17.88","-0.55"
"2022-02-05","LA","236.14","-15.66","1,653.00","35.56","66,839.00","1,678.00","14.33","-1.85","17.41","-0.47"
"2022-02-12","LA","155.14","-34.30","1,086.00","23.36","67,925.00","1,239.71","10.55","-3.78","14.32","-3.09"
"2022-02-19","LA","100.43","-35.27","703.00","15.12","68,628.00","855.00","7.32","-3.23","11.15","-3.17"
"2022-02-26","LA","68.71","-31.58","481.00","10.35","69,109.00","555.57","4.75","-2.56","7.22","-3.92"
"2022-03-05","LA","46.86","-31.81","328.00","7.06","69,437.00","360.57","3.11","-1.64","4.60","-2.63"
"2022-03-12","LA","33.57","-28.35","235.00","5.06","69,672.00","240.00","2.05","-1.06","2.94","-1.66"
"2022-03-19","LA","22.43","-33.19","157.00","3.38","69,829.00","163.57","1.40","-0.65","2.02","-0.92"
"2022-03-26","LA","18.29","-18.47","128.00","2.75","69,957.00","101.00","0.86","-0.54","1.22","-0.80"
"2022-04-02","LA","16.86","-7.81","118.00","2.54","70,075.00","64.00","0.55","-0.32","0.88","-0.35"
"2022-04-09","LA","14.00","-16.95","98.00","2.11","70,173.00","63.43","0.55","-0.00","0.75","-0.12"
"2022-04-16","LA","13.14","-6.12","92.00","1.98","70,265.00","58.43","0.50","-0.04","0.62","-0.13"
"2022-04-23","LA","12.00","-8.70","84.00","1.81","70,349.00","51.86","0.44","-0.06","0.37","-0.25"
"2022-04-30","LA","18.29","52.38","128.00","2.75","70,477.00","54.57","0.47","0.02","0.51","0.14"
"2022-05-07","LA","22.14","21.09","155.00","3.33","70,632.00","60.00","0.52","0.05","0.54","0.03"
"2022-05-14","LA","22.43","1.29","157.00","3.38","70,789.00","63.00","0.54","0.03","0.46","-0.08"
"2022-05-21","LA","36.86","64.33","258.00","5.55","71,047.00","107.86","0.93","0.38","0.58","0.11"
"2022-05-28","LA","51.00","38.37","357.00","7.68","71,404.00","156.29","1.35","0.42","1.27","0.69"
"2022-06-04","LA","54.14","6.16","379.00","8.15","71,783.00","187.57","1.62","0.27","1.12","-0.14"
"2022-06-11","LA","61.29","13.19","429.00","9.23","72,212.00","224.00","1.94","0.32","1.58","0.45"
"2022-06-18","LA","75.57","23.31","529.00","11.38","72,741.00","284.71","2.46","0.52","2.15","0.57"
"2022-06-25","LA","87.14","15.31","610.00","13.12","73,351.00","329.14","2.85","0.39","2.34","0.19"
"2022-07-02","LA","94.57","8.52","662.00","14.24","74,013.00","390.71","3.41","0.55","2.72","0.37"
"2022-07-09","LA","110.29","16.62","772.00","16.61","74,785.00","462.86","4.10","0.70","3.67","0.95"
"2022-07-16","LA","129.00","16.97","903.00","19.42","75,688.00","566.57","5.03","0.92","4.64","0.97"
"2022-07-23","LA","137.29","6.42","961.00","20.67","76,649.00","625.29","5.57","0.54","4.44","-0.20"
"2022-07-30","LA","120.86","-11.97","846.00","18.20","77,495.00","615.57","5.46","-0.11","4.55","0.12"
"2022-08-06","LA","109.86","-9.10","769.00","16.54","78,264.00","541.57","4.79","-0.67","4.15","-0.41"
"2022-08-13","LA","106.00","-3.51","742.00","15.96","79,006.00","482.14","4.23","-0.57","4.11","-0.04"
"2022-08-20","LA","89.57","-15.50","627.00","13.49","79,633.00","427.57","3.74","-0.49","3.83","-0.28"
"2022-08-27","LA","95.14","6.22","666.00","14.33","80,299.00","390.00","3.42","-0.32","3.00","-0.83"
"2022-09-03","LA","92.86","-2.40","650.00","13.98","80,949.00","363.29","3.18","-0.24","2.98","-0.03"
"2022-09-10","LA","69.86","-24.77","489.00","10.52","81,438.00","331.14","2.91","-0.27","2.87","-0.11"
"2022-09-17","LA","66.29","-5.11","464.00","9.98","81,902.00","294.71","2.57","-0.34","2.18","-0.69"
"2022-09-24","LA","60.29","-9.05","422.00","9.08","82,324.00","252.00","2.19","-0.38","1.75","-0.43"
"2022-10-01","LA","49.43","-18.01","346.00","7.44","82,670.00","211.71","1.84","-0.35","1.66","-0.09"
"2022-10-08","LA","48.14","-2.60","337.00","7.25","83,007.00","173.57","1.52","-0.33","1.74","0.07"
"2022-10-15","LA","42.14","-12.46","295.00","6.35","83,302.00","153.71","1.34","-0.17","1.49","-0.25"
"2022-10-22","LA","29.86","-29.15","209.00","4.50","83,511.00","132.43","1.16","-0.19","1.34","-0.15"
"2022-10-29","LA","35.43","18.66","248.00","5.33","83,759.00","121.29","1.06","-0.10","1.23","-0.11"
"2022-11-05","LA","33.29","-6.05","233.00","5.01","83,992.00","107.71","0.94","-0.11","1.00","-0.23"
"2022-11-12","LA","38.00","14.16","266.00","5.72","84,258.00","110.86","0.97","0.02","0.77","-0.23"
"2022-11-19","LA","37.00","-2.63","259.00","5.57","84,517.00","108.14","0.94","-0.03","0.65","-0.11"
"2022-11-26","LA","49.86","34.75","349.00","7.51","84,866.00","145.57","1.28","0.34","1.21","0.56"
"2022-12-03","LA","56.00","12.32","392.00","8.43","85,258.00","230.00","1.98","0.71","1.92","0.71"
"2022-12-10","LA","59.00","5.36","413.00","8.88","85,671.00","234.71","2.03","0.04","1.84","-0.08"
"2022-12-17","LA","51.43","-12.83","360.00","7.74","86,031.00","225.29","1.89","-0.13","1.90","0.06"
"2022-12-24","LA","56.29","9.44","394.00","8.48","86,425.00","295.71","2.40","0.51","2.99","1.09"
"2022-12-31","LA","72.00","27.92","504.00","10.84","86,929.00","324.57","2.68","0.27","3.07","0.08"
"2023-01-07","LA","96.86","34.52","678.00","14.58","87,607.00","457.57","3.70","1.03","4.14","1.07"
"2023-01-14","LA","96.14","-0.74","673.00","14.48","88,280.00","482.71","3.86","0.16","4.25","0.11"
"2023-01-21","LA","76.43","-20.51","535.00","11.51","88,815.00","426.57","3.49","-0.38","3.86","-0.40"
"2023-01-28","LA","58.57","-23.36","410.00","8.82","89,225.00","340.86","2.77","-0.72","3.62","-0.24"
"2023-02-04","LA","57.00","-2.68","399.00","8.58","89,624.00","324.71","2.65","-0.12","3.32","-0.30"
"2023-02-11","LA","70.29","23.31","492.00","10.58","90,116.00","336.14","2.75","0.10","3.43","0.11"
"2023-02-18","LA","60.14","-14.43","421.00","9.06","90,537.00","338.43","2.77","0.02","3.95","0.52"
"2023-02-25","LA","51.71","-14.01","362.00","7.79","90,899.00","299.00","2.45","-0.32","2.90","-1.04"
"2023-03-04","LA","48.00","-7.18","336.00","7.23","91,235.00","258.71","2.12","-0.33","2.15","-0.76"
"2023-03-11","LA","38.29","-20.24","268.00","5.76","91,503.00","212.14","1.73","-0.38","1.74","-0.40"
"2023-03-18","LA","28.43","-25.75","199.00","4.28","91,702.00","166.86","1.37","-0.37","1.23","-0.52"
"2023-03-25","LA","29.00","2.01","203.00","4.37","91,905.00","145.71","1.19","-0.17","1.28","0.05"
"2023-04-01","LA","25.71","-11.33","180.00","3.87","92,085.00","147.14","1.21","0.01","1.51","0.23"
"2023-04-08","LA","24.29","-5.56","170.00","3.66","92,255.00","131.14","1.08","-0.13","1.25","-0.26"
"2023-04-15","LA","22.86","-5.88","160.00","3.44","92,415.00","130.86","1.08","0.00","1.13","-0.12"
"2023-04-22","LA","19.14","-16.25","134.00","2.88","92,549.00","113.71","0.93","-0.14","1.03","-0.10"
"2023-04-29","LA","19.57","2.24","137.00","2.95","92,686.00","111.71","0.91","-0.02","1.29","0.26"
"2023-05-06","LA","17.43","-10.95","122.00","2.62","92,808.00","101.00","0.82","-0.09","0.90","-0.39"
"2023-05-13","LA","15.43","-11.48","108.00","2.32","92,916.00","91.14","0.75","-0.07","0.72","-0.18"
"2023-05-20","LA","15.71","1.85","110.00","2.37","93,026.00","87.86","0.72","-0.03","0.69","-0.03"
"2023-05-27","LA","12.57","-20.00","88.00","1.89","93,114.00","73.86","0.61","-0.11","0.74","0.05"
"2023-06-03","LA","16.14","28.41","113.00","2.43","93,227.00","90.71","0.74","0.14","0.91","0.17"
"2023-06-10","LA","14.29","-11.50","100.00","2.15","93,327.00","99.14","0.81","0.07","0.98","0.07"
"2023-06-17","LA","12.00","-16.00","84.00","1.81","93,411.00","70.00","0.57","-0.24","0.60","-0.37"
"2023-06-24","LA","11.57","-3.57","81.00","1.74","93,492.00","64.57","0.53","-0.04","0.59","-0.01"
"2023-07-01","LA","12.29","6.17","86.00","1.85","93,578.00","73.29","0.60","0.07","0.62","0.03"
"2023-07-08","LA","14.00","13.95","98.00","2.11","93,676.00","76.86","0.65","0.04","0.61","-0.02"
"2023-07-15","LA","17.57","25.51","123.00","2.65","93,799.00","91.71","0.76","0.11","0.52","-0.09"
"2023-07-22","LA","25.43","44.72","178.00","3.83","93,977.00","133.43","1.10","0.34","0.79","0.27"
"2023-07-29","LA","26.14","2.81","183.00","3.94","94,160.00","152.00","1.26","0.16","1.16","0.37"
"2023-08-05","LA","27.71","6.01","194.00","4.17","94,354.00","175.29","1.45","0.20","1.19","0.03"
"2023-08-12","LA","35.86","29.38","251.00","5.40","94,605.00","213.43","1.77","0.32","1.40","0.21"
"2023-08-19","LA","43.00","19.92","301.00","6.47","94,906.00","217.14","1.80","0.03","1.12","-0.27"
"2023-08-26","LA","47.71","10.96","334.00","7.18","95,240.00","240.00","1.99","0.19","1.65","0.53"
"2023-09-02","LA","48.43","1.50","339.00","7.29","95,579.00","268.29","2.21","0.23","1.93","0.28"
"2023-09-09","LA","54.86","13.27","384.00","8.26","95,963.00","293.14","2.42","0.21","1.55","-0.38"
"2023-09-16","LA","39.14","-28.65","274.00","5.89","96,237.00","243.43","2.02","-0.40","1.83","0.29"
"2023-09-23","LA","32.43","-17.15","227.00","4.88","96,464.00","193.43","1.59","-0.43","1.54","-0.29"
"2023-09-30","LA","26.00","-19.82","182.00","3.91","96,646.00","159.14","1.32","-0.28","1.23","-0.31"
"2023-10-07","LA","22.00","-15.38","154.00","3.31","96,800.00","132.14","1.09","-0.23","1.13","-0.10"
"2023-10-14","LA","24.29","10.39","170.00","3.66","96,970.00","132.43","1.09","0.00","0.95","-0.17"
"2023-10-21","LA","19.00","-21.76","133.00","2.86","97,103.00","123.43","1.03","-0.07","0.90","-0.06"
"2023-10-28","LA","20.00","5.26","140.00","3.01","97,243.00","121.00","1.00","-0.02","0.71","-0.19"
"2023-11-04","LA","19.71","-1.43","138.00","2.97","97,381.00","123.86","1.02","0.02","0.89","0.18"
"2023-11-11","LA","20.14","2.17","141.00","3.03","97,522.00","108.71","0.90","-0.13","0.58","-0.31"
"2023-11-18","LA","21.86","8.51","153.00","3.29","97,675.00","113.71","0.94","0.04","0.61","0.03"
"2023-11-25","LA","23.14","5.88","162.00","3.48","97,837.00","124.57","1.04","0.10","0.62","0.01"
"2023-12-02","LA","28.14","21.60","197.00","4.24","98,034.00","134.29","1.10","0.06","0.89","0.27"
"2023-12-09","LA","26.29","-6.60","184.00","3.96","98,218.00","162.57","1.33","0.23","1.04","0.15"
"2023-12-16","LA","28.29","7.61","198.00","4.26","98,416.00","181.43","1.49","0.16","1.23","0.19"
"2023-12-23","LA","44.57","57.58","312.00","6.71","98,728.00","224.57","1.85","0.36","1.62","0.39"
"2023-12-30","LA","54.00","21.15","378.00","8.13","99,106.00","272.71","2.27","0.42","1.71","0.10"
"2024-01-06","LA","58.71","8.73","411.00","8.84","99,517.00","322.43","2.65","0.38","1.85","0.13"
"2024-01-13","LA","55.86","-4.87","391.00","8.41","99,908.00","333.29","2.73","0.08","1.83","-0.02"
"2024-01-20","LA","47.29","-15.35","331.00","7.12","100,239.00","322.57","2.70","-0.03","2.19","0.36"
"2024-01-27","LA","48.57","2.72","340.00","7.31","100,579.00","308.57","2.59","-0.11","1.83","-0.36"
"2024-02-03","LA","44.29","-8.82","310.00","6.67","100,889.00","280.00","2.33","-0.25","1.59","-0.24"
"2024-02-10","LA","52.29","18.06","366.00","7.87","101,255.00","280.57","2.33","0.00","1.99","0.40"
"2024-02-17","LA","47.14","-9.84","330.00","7.10","101,585.00","271.86","2.29","-0.04","2.14","0.15"
"2024-02-24","LA","44.14","-6.36","309.00","6.65","101,894.00","264.00","2.21","-0.08","1.77","-0.37"
"2024-03-02","LA","41.57","-5.83","291.00","6.26","102,185.00","239.29","2.00","-0.21","1.42","-0.34"
"2024-03-09","LA","37.43","-9.97","262.00","5.64","102,447.00","200.57","1.67","-0.33","1.17","-0.26"
"2024-03-16","LA","27.29","-27.10","191.00","4.11","102,638.00","170.29","1.42","-0.25","0.88","-0.28"
"2024-03-23","LA","25.00","-8.38","175.00","3.76","102,813.00","149.29","1.24","-0.18","0.94","0.06"
"2024-03-30","LA","18.29","-26.86","128.00","2.75","102,941.00","125.29","1.04","-0.20","0.90","-0.04"
"2024-04-06","LA","16.29","-10.94","114.00","2.45","103,055.00","100.57","0.84","-0.20","0.65","-0.25"
"2024-04-13","LA","11.29","-30.70","79.00","1.70","103,134.00","76.43","0.64","-0.20","0.44","-0.21"
"2024-04-20","LA","10.43","-7.59","73.00","1.57","103,207.00","57.43","0.47","-0.16","0.32","-0.13"
"2024-04-27","LA","10.43","0.00","73.00","1.57","103,280.00","53.29","0.45","-0.03","0.21","-0.10"
"2020-08-08","MA","22.86","-4.19","160.00","2.32","182.00","159.14","1.01","0.13","1.37","-0.00"
"2020-08-15","MA","19.43","-15.00","136.00","1.97","318.00","152.29","0.98","-0.04","1.53","0.17"
"2020-08-22","MA","15.86","-18.38","111.00","1.61","429.00","136.00","0.85","-0.13","1.46","-0.07"
